0.76, 0.7695948
0.78, 0.7756092
0.80, 0.7880999
0.82, 0.7938466
0.84, 0.7931080
0.86, 0.8050589
0.88, 0.8105233
0.90, 0.8097724
0.92, 0.8151386
0.94, 0.8263428
0.96, 0.8314236
0.98, 0.8306653
1.00, 0.8356493
1.02, 0.8460860
1.04, 0.8507801
1.06, 0.8500244
1.08, 0.8546240
1.10, 0.8642835
1.12, 0.8685927
1.14, 0.8678486
1.16, 0.8720665
1.18, 0.8809494
1.20, 0.8848799
1.22, 0.8841556
1.24, 0.8879990
1.26, 0.8961154
1.28, 0.8954104
1.30, 0.8989800
1.32, 0.9065332
1.34, 0.9098284
1.36, 0.9091546
1.38, 0.9123713
1.40, 0.9191955
1.42, 0.9221487
1.44, 0.9215111
1.46, 0.9243913
1.48, 0.9305173
1.50, 0.9331472
1.52, 0.9325495
1.54, 0.9351121
1.56, 0.9405761
1.58, 0.9429032
1.60, 0.9423479
1.62, 0.9446136
1.64, 0.9494559
1.66, 0.9515019
1.68, 0.9509907
1.70, 0.9553950
1.72, 0.9572449
1.74, 0.9567672
1.76, 0.9585657
1.78, 0.9624252
1.80, 0.9640336
1.82, 0.9636003
1.84, 0.9651629
1.86, 0.9685233
1.88, 0.9699128
1.90, 0.9695231
1.92, 0.9708720
1.94, 0.9737791
1.96, 0.9749718
1.98, 0.9746242
2.00, 0.9757813
2.02, 0.9782802
2.04, 0.9792974
2.06, 0.9789898
2.08, 0.9812112
2.10, 0.9821103
2.12, 0.9818311
2.14, 0.9827023
2.16, 0.9845904
2.18, 0.9853487
2.20, 0.9851050
2.22, 0.9858394
2.24, 0.9874339
2.26, 0.9880694
2.28, 0.9878583
2.30, 0.9884734
2.32, 0.9898114
2.34, 0.9903406
2.36, 0.9901592
2.38, 0.9906711
2.40, 0.9917866
2.42, 0.9922244
2.44, 0.9920697
2.46, 0.9924931
2.48, 0.9928964
2.50, 0.9932805
2.52, 0.9936461
2.54, 0.9944451
2.56, 0.9947546
2.58, 0.9946395
2.60, 0.9949385
2.62, 0.9955930
2.64, 0.9958446
2.66, 0.9957484
2.68, 0.9959914
2.70, 0.9965241
2.72, 0.9967274
2.74, 0.9966475
2.76, 0.9968438
2.78, 0.9972745
2.80, 0.9974377
2.82, 0.9973719
2.84, 0.9975294
2.86, 0.9978755
2.88, 0.9980056
2.90, 0.9979518
2.92, 0.9982444
2.94, 0.9983537
2.96, 0.9983077
2.98, 0.9984132
3.00, 0.9986456
3.02, 0.9987318
3.04, 0.9986946
3.06, 0.9987778
3.08, 0.9989613
3.10, 0.9990289
3.12, 0.9989991
3.14, 0.9990642
3.16, 0.9992081
3.18, 0.9992607
3.20, 0.9992370
3.22, 0.9992877
3.24, 0.9993999
3.26, 0.9994406
3.28, 0.9994218
3.30, 0.9995145
3.32, 0.9994978
3.34, 0.9995323
3.36, 0.9995645
3.38, 0.9996359
3.40, 0.9996615
3.42, 0.9996492
3.44, 0.9996739
3.46, 0.9997286
3.48, 0.9997480
3.50, 0.9997385
3.52, 0.9997573
3.54, 0.9997989
3.56, 0.9998136
3.58, 0.9998063
3.60, 0.9998204
3.62, 0.9998519
3.64, 0.9998629
3.66, 0.9998731
3.68, 0.9998827
3.70, 0.9998778
3.72, 0.9998870
3.74, 0.9998955
3.76, 0.9999145
3.78, 0.9999211
3.80, 0.9999176
3.82, 0.9999240
3.84, 0.9999380
3.86, 0.9999429
3.88, 0.9999474
3.90, 0.9999450
3.92, 0.9999554
3.94, 0.9999589
3.96, 0.9999570
3.98, 0.9999604
4.00, 0.9999681
4.02, 0.9999706
4.04, 0.9999730
4.06, 0.9999717
4.08, 0.9999773
4.10, 0.9999761
4.12, 0.9999781
4.14, 0.9999824
4.16, 0.9999839
4.18, 0.9999831
4.20, 0.9999845
4.22, 0.9999876
4.24, 0.9999887
4.26, 0.9999881
4.28, 0.9999891
4.30, 0.9999913
4.32, 0.9999921
4.34, 0.9999916
4.36, 0.9999924
4.38, 0.9999940
4.40, 0.9999945
4.42, 0.9999950
4.44, 0.9999947
4.46, 0.9999958
4.48, 0.9999956
4.50, 0.9999960
4.52, 0.9999968
4.54, 0.9999966
4.56, 0.9999969
4.58, 0.9999972
4.60, 0.9999978
4.62, 0.9999980
4.64, 0.9999979
4.66, 0.9999981
4.68, 0.9999985
4.70, 0.9999986
4.72, 0.9999985
4.74, 0.9999987
4.76, 0.9999990
4.78, 0.9999991
4.80, 0.9999990
4.82, 0.9999991
4.84, 0.9999993
4.86, 0.9999994
4.88, 0.9999994
4.90, 0.9999995
4.92, 0.9999994
4.94, 0.9999995
4.96, 0.9999995
4.98, 0.9999996
5.00, 0.9999997
5.02, 0.9999996
5.04, 0.9999997
5.06, 0.9999997
5.08, 0.9999998
5.10, 0.9999997
5.12, 0.9999998
5.14, 0.9999998
5.16, 0.9999998
5.18, 0.9999998
5.20, 0.9999998
5.22, 0.9999999
5.24, 0.9999999
5.26, 0.9999999
5.28, 0.9999999
5.30, 0.9999999
5.32, 0.9999999
5.34, 0.9999999
5.36, 0.9999999
5.38, 0.9999999
5.40, 0.9999999
5.42, 0.9999999
5.44, 0.9999999
5.46, 0.9999999
5.48, 0.9999999
5.50, 0.9999999
5.52, 0.9999999
5.54, 0.9999999
5.56, 0.9999999
5.58, 0.9999999
5.60, 0.9999999
5.62, 0.9999999
5.64, 0.9999999
5.66, 0.9999999
5.68, 0.9999999
5.70, 0.9999999
5.72, 0.9999999
5.74, 0.9999999
5.76, 0.9999999
5.78, 0.9999999
5.80, 0.9999999
5.82, 0.9999999
5.84, 0.9999999
5.86, 0.9999999
5.88, 0.9999999
5.90, 0.9999999
5.92, 0.9999999
5.94, 0.9999999
5.96, 0.9999999
5.98, 0.9999999
6.00, 0.9999999
